Subject,Course Number,Section,CRN,Course Title,Credit Hours,Instructor,Campus,Attribute Type,Reserved Seats,Linked Sections,Unnamed: 11,Days,Start Time,End Time,Building,Room,Start Date,End Date,Total Enrolled,Open Enrolled,Total Waitlist,Open Waitlist
CEGR,5142,001,14917,"Water Treatment Engineering
Lecture",3.0,James Amburgey (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",01:00  PM,02:15  PM,Energy Prod & Infrastructr Ctr,3226,08/19/2024,12/12/2024,10,8,,
CEGR,5147,001,11568,"Stormwater Management
Lecture",3.0,William Saunders (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",08:30  AM,09:45  AM,Energy Prod & Infrastructr Ctr,1243,08/19/2024,12/12/2024,10,8,,
CEGR,5161,001,12543,"Adv Traffic Engr
Lecture",3.0,Wei Fan (Primary),Main Campus or Dubois Campus,,,,,Monday,02:30  PM,05:15  PM,Energy Prod & Infrastructr Ctr,3226,08/19/2024,12/12/2024,6,1,,
CEGR,5185,001,12545,"Geometric Design of Highways
Lecture",3.0,Dave Naylor (Primary),Main Campus or Dubois Campus,,,,,Thursday,05:30  PM,08:15  PM,Energy Prod & Infrastructr Ctr,1140,08/19/2024,12/12/2024,5,3,,
CEGR,5226,001,11250,"Reinforced Concrete Design II
Lecture",3.0,Timothy Kernicky (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",01:00  PM,02:15  PM,Energy Prod & Infrastructr Ctr,3224,08/19/2024,12/12/2024,6,0,,
CEGR,5270,001,14394,"Earth Press & Retaining Struct
Lecture",3.0,Ahmed Abu El Ela (Primary),Main Campus or Dubois Campus,,,,,Wednesday,10:00  AM,12:45  PM,Energy Prod & Infrastructr Ctr,3226,08/19/2024,12/12/2024,10,7,,
CEGR,5272,001,14390,"Design w/Geosynthetics
Lecture",3.0,Tobi Ogunro (Primary),Main Campus or Dubois Campus,,,,,"Monday,Wednesday",08:00  AM,09:15  AM,Energy Prod & Infrastructr Ctr,3226,08/19/2024,12/12/2024,10,8,,
CEGR,5278,001,11009,"Geotechnical Engineering II
Lecture",3.0,Ahmed Abu El Ela (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",08:30  AM,09:45  AM,Energy Prod & Infrastructr Ctr,3226,08/19/2024,12/12/2024,10,4,,
CEGR,6090,001,16779,"Special Topics in Civil Engr: Environmental Organic Chemistry
Lecture",3.0,Olya Keen (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",04:00  PM,05:15  PM,Energy Prod & Infrastructr Ctr,3224,08/19/2024,12/12/2024,5,0,,
CEGR,6165,001,16787,"Urban Systems Engineering
Lecture",3.0,"Andrei Dumitru
Wei Fan (Primary)",Main Campus or Dubois Campus,,,,,Thursday,02:30  PM,05:15  PM,Energy Prod & Infrastructr Ctr,3344,08/19/2024,12/12/2024,10,5,,
CEGR,6173,001,16775,"Environmental Aquatic Chem
Lecture",3.0,Mei Sun (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",10:00  AM,11:15  AM,Energy Prod & Infrastructr Ctr,2224,08/19/2024,12/12/2024,8,0,,
CEGR,6224,001,17098,"Introduction to Power Transmission Structure Designs
Lecture",3.0,Shen-En Chen (Primary),Main Campus or Dubois Campus,,,,,Thursday,05:30  PM,08:15  PM,Energy Prod & Infrastructr Ctr,3226,08/19/2024,12/12/2024,10,3,,
CEGR,6226,001,17101,"Structural Systems
Lecture",3.0,Dave Weggel (Primary),Main Campus or Dubois Campus,,,,,Tuesday,02:30  PM,05:15  PM,Energy Prod & Infrastructr Ctr,1243,08/19/2024,12/12/2024,15,7,,
CEGR,6255,001,14824,"Slope Stability and Earth Structures
Lecture",3.0,Ahmed Abu El Ela (Primary),Main Campus or Dubois Campus,,,,,Thursday,10:00  AM,12:45  PM,Energy Prod & Infrastructr Ctr,3224,08/19/2024,12/12/2024,5,2,,
CEGR,6268,001,13335,"Adv Soil Mechanics
Lecture",3.0,Tobi Ogunro (Primary),Main Campus or Dubois Campus,,,,,"Monday,Wednesday",04:30  PM,05:45  PM,Energy Prod & Infrastructr Ctr,3224,08/19/2024,12/12/2024,5,3,,
CEGR,6891,001,11761,"Graduate Master Project
Lecture",3.0,Olya Keen (Primary),Main Campus or Dubois Campus,,,,,,,,,,08/19/2024,12/12/2024,5,0,,
CEGR,6892,001,10192,"Individual Study
Independent Study",3.0,Olya Keen (Primary),Main Campus or Dubois Campus,,,,,,,,,,08/19/2024,12/12/2024,5,3,,
CEGR,6991,006,17623,"Graduate Master Thesis
Thesis",6.0,Olya Keen (Primary),Main Campus or Dubois Campus,,,,,,,,,,08/19/2024,12/12/2024,0,0,,
CEGR,6999,001,11762,"Graduate Master Additional Wor
Research",1.0,Olya Keen (Primary),Main Campus or Dubois Campus,,,,,,,,,,08/19/2024,12/12/2024,5,2,,
CEGR,8090,001,16780,"Special Topics in Civil Engr: Environmental Organic Chemistry
Lecture",3.0,Olya Keen (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",04:00  PM,05:15  PM,Energy Prod & Infrastructr Ctr,3224,08/19/2024,12/12/2024,5,3,,
CEGR,8090,003,14464,"Special Topics in Civil Engr: Slope Stability and Earth Structures
Lecture",3.0,Ahmed Abu El Ela (Primary),Main Campus or Dubois Campus,,,,,Thursday,10:00  AM,12:45  PM,Energy Prod & Infrastructr Ctr,3224,08/19/2024,12/12/2024,5,3,,
CEGR,8090,004,16788,"Special Topics in Civil Engr: Urban Systems Engineering
Lecture",3.0,"Andrei Dumitru
Wei Fan (Primary)",Main Campus or Dubois Campus,,,,,Thursday,02:30  PM,05:15  PM,Energy Prod & Infrastructr Ctr,3344,08/19/2024,12/12/2024,10,9,,
CEGR,8173,001,16776,"Environmental Aquatic Chemistry
Lecture",3.0,Mei Sun (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",10:00  AM,11:15  AM,Energy Prod & Infrastructr Ctr,2224,08/19/2024,12/12/2024,2,1,,
CEGR,8224,001,17099,"Introduction to Power Transmission Structure Designs
Lecture",3.0,Shen-En Chen (Primary),Main Campus or Dubois Campus,,,,,Thursday,05:30  PM,08:15  PM,Energy Prod & Infrastructr Ctr,3226,08/19/2024,12/12/2024,10,6,,
CEGR,8226,001,17103,"Structural Systems
Lecture",3.0,Dave Weggel (Primary),Main Campus or Dubois Campus,,,,,Tuesday,02:30  PM,05:15  PM,Energy Prod & Infrastructr Ctr,1243,08/19/2024,12/12/2024,5,0,,
CEGR,8268,001,16800,"Advanced Soil Mechanics
Lecture",3.0,Tobi Ogunro (Primary),Main Campus or Dubois Campus,,,,,"Monday,Wednesday",04:30  PM,05:45  PM,Energy Prod & Infrastructr Ctr,3224,08/19/2024,12/12/2024,5,4,,
CEGR,8892,001,12396,"Individualized Study
Internship",3.0,Olya Keen (Primary),Main Campus or Dubois Campus,,,,,,,,,,08/19/2024,12/12/2024,5,3,,
CEGR,8892,002,15330,"Individualized Study
Internship",3.0,Olya Keen (Primary),Main Campus or Dubois Campus,,,,,,,,,,08/19/2024,12/12/2024,3,2,,
CEGR,8991,003,12397,"Doctoral Dissertation
Dissertation",3.0,Olya Keen (Primary),Main Campus or Dubois Campus,,,,,,,,,,08/19/2024,12/12/2024,5,0,,
CEGR,8991,006,12398,"Doctoral Dissertation
Dissertation",6.0,Olya Keen (Primary),Main Campus or Dubois Campus,,,,,,,,,,08/19/2024,12/12/2024,5,1,,
ETCE,1104,001,13148,"Civil/Construction CAD Applications
Lecture",3.0,Nicole Roberts (Primary),Main Campus or Dubois Campus,,,,,"Monday,Wednesday,Friday",12:20  PM,01:10  PM,Smith,225,08/19/2024,12/12/2024,40,13,5.0,5.0
ETCE,1104,002,13143,"Civil/Construction CAD Applications
Lecture",3.0,Nicole Roberts (Primary),Main Campus or Dubois Campus,,,,,"Monday,Wednesday,Friday",01:25  PM,02:15  PM,Smith,225,08/19/2024,12/12/2024,35,24,5.0,5.0
ETCE,1222,002,12622,"Construction Materials
Lecture",3.0,Tara Cavalline (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",08:30  AM,09:45  AM,College of Health & Human Serv,281,08/19/2024,12/12/2024,130,5,10.0,10.0
ETCE,2163L,L01,13144,"Construction Materials and Structures Lab
Lab",1.0,David Yarbrough (Primary),Main Campus or Dubois Campus,,,,,Monday,05:30  PM,08:15  PM,Smith,133,08/19/2024,12/12/2024,24,2,4.0,4.0
ETCE,3131,001,12623,"Soil Mechanics and Earthwork
Lecture",3.0,Ali Sears (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",10:00  AM,11:15  AM,Smith,202,08/19/2024,12/12/2024,66,4,6.0,6.0
ETCE,3131L,L01,11407,"Soil Testing Laboratory
Lab",1.0,Wesley Maxwell (Primary),Main Campus or Dubois Campus,,,,,Wednesday,07:00  PM,09:45  PM,Smith,131,08/19/2024,12/12/2024,22,5,2.0,2.0
ETCE,3131L,L02,12624,"Soil Testing Laboratory
Lab",1.0,Wesley Maxwell (Primary),Main Campus or Dubois Campus,,,,,Wednesday,11:15  AM,02:00  PM,Smith,131,08/19/2024,12/12/2024,22,0,2.0,2.0
ETCE,3131L,L93,11909,"Soil Testing Laboratory
Lab",1.0,Wesley Maxwell (Primary),Main Campus or Dubois Campus,,,,,Thursday,07:00  PM,09:45  PM,Smith,131,08/19/2024,12/12/2024,22,0,2.0,2.0
ETCE,3264,001,12625,"Structural Analysis
Lecture",3.0,Stephanie Pilkington (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",05:30  PM,06:45  PM,Smith,204,08/19/2024,12/12/2024,40,19,5.0,5.0
ETCE,3271,001,12626,"Building Systems
Lecture",3.0,David Yarbrough (Primary),Main Campus or Dubois Campus,,,,,"Monday,Wednesday",02:30  PM,03:45  PM,Cameron Hall,101,08/19/2024,12/12/2024,60,14,5.0,5.0
ETCE,4165,001,13149,"Structural Steel Design
Lecture",3.0,Stephanie Pilkington (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",04:00  PM,05:15  PM,Smith,203,08/19/2024,12/12/2024,40,0,5.0,5.0
ETCE,4251,001,13150,"Highway Design & Construction
Lecture",3.0,Ali Sears (Primary),Main Campus or Dubois Campus,Student Data Mart - Gen Ed,,,,"Tuesday,Thursday",02:30  PM,03:45  PM,Smith,229,08/19/2024,12/12/2024,30,6,5.0,5.0
ETCE,4272,001,10392,"Capstone Project
Lecture",3.0,Ali Sears (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",08:30  AM,09:45  AM,Smith,204,08/19/2024,12/12/2024,35,24,5.0,5.0
COAA,1101,001,11808,"Student Success in Architecture, Art, Performance, and Design
Lecture",2.0,Jay Grymes (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",08:30  AM,09:20  AM,Storrs,110,08/19/2024,12/12/2024,150,28,,
COAA,3350,001,11993,"Musical Theatre Workshop
Lab",1.0,"Tod Kubo (Primary)
Susan Gouthro",Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",04:00  PM,05:15  PM,Rowe,140,08/19/2024,12/12/2024,16,0,,
CHES,2600,001,17297,"LEADS Colloquium
Lecture",1.0,Jennifer Warner (Primary),Main Campus or Dubois Campus,,,,,Thursday,10:00  AM,11:15  AM,College of Health & Human Serv,133,08/19/2024,12/12/2024,12,0,2.0,2.0
CHES,3000,001,17305,"Topics in Humanities & Earth and Social Sciences: Ideas to Action
Lecture",2.0,"Jennifer Warner (Primary)
Laura Smailes",Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",11:30  AM,12:30  PM,College of Health & Human Serv,133,08/19/2024,12/12/2024,15,0,2.0,2.0
CHES,3000,002,17306,"Topics in Humanities & Earth and Social Sciences: Designing Your Life
Lecture",2.0,Jordan Bullington-Miller (Primary),Main Campus or Dubois Campus,,,,,Tuesday,01:00  PM,03:00  PM,Denny,217,08/19/2024,12/12/2024,24,0,2.0,2.0
CHES,3000,003,17307,"Topics in Humanities & Earth and Social Sciences: Leadership and Success
Lecture",2.0,David Dearden (Primary),Main Campus or Dubois Campus,,,,,Monday,02:30  PM,04:30  PM,Colvard,5096,08/19/2024,12/12/2024,14,0,2.0,2.0
CHES,3000,004,17308,"Topics in Humanities & Earth and Social Sciences: Your Authentic Self: The New Leader
Lecture",1.0,Bryan Patterson (Primary),Main Campus or Dubois Campus,,,,,Monday,10:10  AM,12:00  PM,Online (No Building Needed),INTERNET,08/19/2024,10/08/2024,13,1,2.0,2.0
CHES,3000,005,17309,"Topics in Humanities & Earth and Social Sciences: Sports and Social Justice
Lecture",1.0,Bryan Patterson (Primary),Main Campus or Dubois Campus,,,,,Monday,10:10  AM,12:00  PM,Online (No Building Needed),INTERNET,10/16/2024,12/12/2024,15,0,2.0,2.0
CHES,4800,001,17299,"LEADS Capstone Project
Independent Study",3.0,Jennifer Warner (Primary),Main Campus or Dubois Campus,,,,,Thursday,08:30  AM,09:45  AM,College of Health & Human Serv,285,08/19/2024,12/12/2024,6,0,,
COSC,2600,001,17333,"LEADS Colloquium
Lecture",1.0,Jennifer Warner (Primary),Main Campus or Dubois Campus,,,,,Thursday,10:00  AM,11:15  AM,College of Health & Human Serv,133,08/19/2024,12/12/2024,12,3,2.0,2.0
COSC,3000,001,17334,"Topics in Science: Ideas to Action
Lecture",2.0,"Jennifer Warner (Primary)
Laura Smailes",Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",11:30  AM,12:30  PM,College of Health & Human Serv,133,08/19/2024,12/12/2024,9,1,2.0,2.0
COSC,3000,002,17335,"Topics in Science: Designing Your Life
Lecture",2.0,Jordan Bullington-Miller (Primary),Main Campus or Dubois Campus,,,,,Tuesday,01:00  PM,03:00  PM,Denny,217,08/19/2024,12/12/2024,24,0,2.0,2.0
COSC,3000,003,17336,"Topics in Science: Leadership and Success
Lecture",2.0,David Dearden (Primary),Main Campus or Dubois Campus,,,,,Monday,02:30  PM,04:30  PM,Colvard,5096,08/19/2024,12/12/2024,10,1,2.0,2.0
COSC,3000,004,17337,"Topics in Science: Your Authentic Self: The New Leader
Lecture",1.0,Bryan Patterson (Primary),Main Campus or Dubois Campus,,,,,Monday,10:10  AM,12:00  PM,Online (No Building Needed),INTERNET,08/19/2024,10/08/2024,11,2,2.0,2.0
COSC,3000,005,17338,"Topics in Science: Sports and Social Justice
Lecture",1.0,Bryan Patterson (Primary),Main Campus or Dubois Campus,,,,,Monday,10:10  AM,12:00  PM,Online (No Building Needed),INTERNET,10/16/2024,12/12/2024,9,4,1.0,1.0
COSC,4800,001,17339,"LEADS Capstone Project
Independent Study",3.0,Jennifer Warner (Primary),Main Campus or Dubois Campus,,,,,Thursday,08:30  AM,09:45  AM,College of Health & Human Serv,285,08/19/2024,12/12/2024,6,2,,
COMM,1101,002,10994,"Public Speaking
Lecture",3.0,Robin Marlow (Primary),Main Campus or Dubois Campus,,"0 of 12 unreserved seats remain.
3 of 3 unreserved waitlist seats remain.
0 of 13 reserved seats remain.",,,"Monday,Wednesday,Friday",11:15  AM,12:05  PM,Colvard,5090,08/19/2024,12/12/2024,25,0,3.0,3.0
COMM,1101,003,12253,"Public Speaking
Lecture",3.0,Sayde Brais Evans (Primary),Main Campus or Dubois Campus,,"0 of 3 unreserved seats remain.
3 of 3 unreserved waitlist seats remain.
1 of 22 reserved seats remain.",,,,,,,,08/19/2024,12/12/2024,25,1,3.0,3.0
COMM,1101,004,11573,"Public Speaking
Lecture",3.0,Debbie Baker (Primary),Main Campus or Dubois Campus,,,,,,,,,,08/19/2024,12/12/2024,20,0,,
COMM,1101,005,10180,"Public Speaking
Lecture",3.0,Henrique Viana (Primary),Main Campus or Dubois Campus,,"0 of 3 unreserved seats remain.
3 of 3 unreserved waitlist seats remain.
0 of 22 reserved seats remain.",,,,,,,,08/19/2024,12/12/2024,25,0,3.0,3.0
COMM,1101,006,12100,"Public Speaking
Lecture",3.0,Henrique Viana (Primary),Main Campus or Dubois Campus,,"0 of 3 unreserved seats remain.
3 of 3 unreserved waitlist seats remain.
0 of 22 reserved seats remain.",,,"Tuesday,Thursday",10:00  AM,11:15  AM,Mebane Hall,203,08/19/2024,12/12/2024,25,0,3.0,3.0
COMM,1101,008,12569,"Public Speaking
Lecture",3.0,Yolanda Ferguson (Primary),Main Campus or Dubois Campus,,"1 of 10 unreserved seats remain.
3 of 3 unreserved waitlist seats remain.
0 of 15 reserved seats remain.",,,,,,,,08/19/2024,12/12/2024,25,1,3.0,3.0
COMM,1101,009,12570,"Public Speaking
Lecture",3.0,Yolanda Ferguson (Primary),Main Campus or Dubois Campus,,"0 of 17 unreserved seats remain.
3 of 3 unreserved waitlist seats remain.
1 of 8 reserved seats remain.",,,,,,,,08/19/2024,12/12/2024,25,1,3.0,3.0
COMM,1101,010,16764,"Public Speaking
Lecture",3.0,Robin Marlow (Primary),Main Campus or Dubois Campus,,"0 of 4 unreserved seats remain.
3 of 3 unreserved waitlist seats remain.
0 of 21 reserved seats remain.",,,"Monday,Wednesday,Friday",12:20  PM,01:10  PM,Colvard,5090,08/19/2024,12/12/2024,25,0,3.0,3.0
COMM,1501,090,16254,"Global Social Science: Global and Intercultural Communication
Lecture",3.0,Dean Kruckeberg (Primary),Main Campus or Dubois Campus,,,,,Wednesday,05:30  PM,08:15  PM,Fretwell,128,08/19/2024,12/12/2024,50,2,3.0,3.0
COMM,1511,001,17258,"Local Social Science: Health, Well-Being, and Quality of Life
Lecture",3.0,Tim Horne (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",11:30  AM,12:45  PM,Woodward Hall,154,08/19/2024,12/12/2024,50,0,3.0,3.0
COMM,1511,002,17259,"Local Social Science: Health, Well-Being, and Quality of Life
Lecture",3.0,Tim Horne (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",02:30  PM,03:45  PM,Mebane Hall,010,08/19/2024,12/12/2024,50,0,3.0,3.0
COMM,2050,001,17029,"Topics in Oral Communication: Intro to Linguistic Anthropology
Lecture",3.0,Elise Berman (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",01:00  PM,02:15  PM,Denny,202,08/19/2024,12/12/2024,25,0,1.0,1.0
COMM,2100,001,11114,"Intro to Comm Theory
Lecture",3.0,Erin Basinger (Primary),Main Campus or Dubois Campus,,,,,"Monday,Wednesday",11:15  AM,12:05  PM,Fretwell,113,08/19/2024,12/12/2024MondaySMTWTFS12:20  PM - 01:10  PM Type: Class Building: Denny Room: 105 Start Date: 08/19/2024 End Date: 12/12/2024,25,0,2.0,2.0
COMM,2100,002,12255,"Intro to Comm Theory
Lecture",3.0,Erin Basinger (Primary),Main Campus or Dubois Campus,,,,,"Monday,Wednesday",11:15  AM,12:05  PM,Fretwell,113,08/19/2024,12/12/2024MondaySMTWTFS01:25  PM - 02:15  PM Type: Class Building: Denny Room: 105 Start Date: 08/19/2024 End Date: 12/12/2024,25,0,2.0,2.0
COMM,2100,003,13359,"Intro to Comm Theory
Lecture",3.0,Erin Basinger (Primary),Main Campus or Dubois Campus,,,,,"Monday,Wednesday",11:15  AM,12:05  PM,Fretwell,113,08/19/2024,12/12/2024MondaySMTWTFS02:30  PM - 03:20  PM Type: Class Building: Denny Room: 105 Start Date: 08/19/2024 End Date: 12/12/2024,25,0,2.0,2.0
COMM,2100,004,15916,"Intro to Comm Theory
Lecture",3.0,Erin Basinger (Primary),Main Campus or Dubois Campus,,,,,Friday,09:05  AM,09:55  AM,Denny,105,08/19/2024,"12/12/2024Monday,WednesdaySMTWTFS11:15  AM - 12:05  PM Type: Class Building: Fretwell Room: 113 Start Date: 08/19/2024 End Date: 12/12/2024",25,0,2.0,2.0
COMM,2100,005,15923,"Intro to Comm Theory
Lecture",3.0,Erin Basinger (Primary),Main Campus or Dubois Campus,,,,,Friday,10:10  AM,11:00  AM,Denny,105,08/19/2024,"12/12/2024Monday,WednesdaySMTWTFS11:15  AM - 12:05  PM Type: Class Building: Fretwell Room: 113 Start Date: 08/19/2024 End Date: 12/12/2024",25,0,2.0,2.0
COMM,2100,006,15924,"Intro to Comm Theory
Lecture",3.0,Erin Basinger (Primary),Main Campus or Dubois Campus,,,,,"Monday,Wednesday",11:15  AM,12:05  PM,Fretwell,113,08/19/2024,12/12/2024FridaySMTWTFS11:15  AM - 12:05  PM Type: Class Building: Denny Room: 105 Start Date: 08/19/2024 End Date: 12/12/2024,25,1,2.0,2.0
COMM,2100,013,17255,"Intro to Comm Theory
Lecture",3.0,Sayde Brais Evans (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",01:00  PM,02:15  PM,Friday,386,08/19/2024,12/12/2024,38,0,3.0,3.0
COMM,2101,001,12089,"Intro to Rhetorical Theory
Lecture",3.0,Nance Riffe (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",02:30  PM,03:45  PM,Fretwell,113,08/19/2024,12/12/2024,150,34,5.0,5.0
COMM,2101,002,16271,"Intro to Rhetorical Theory
Lecture",3.0,Richard Leeman (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",11:30  AM,12:45  PM,Macy,205,08/19/2024,12/12/2024,34,0,3.0,3.0
COMM,2102,001,16795,"Advanced Public Speaking
Lecture",3.0,Robin Marlow (Primary),Main Campus or Dubois Campus,,,,,"Monday,Wednesday",02:30  PM,03:45  PM,Cameron Hall,109,08/19/2024,12/12/2024,22,5,3.0,3.0
COMM,2104,001,13756,"Comm Studies Foundations
Lecture",3.0,Staci Kuntzman (Primary),Main Campus or Dubois Campus,,,,,"Monday,Wednesday",10:10  AM,11:00  AM,Mebane Hall,010,08/19/2024,12/12/2024MondaySMTWTFS12:20  PM - 01:10  PM Type: Class Building: Fretwell Room: 305 Start Date: 08/19/2024 End Date: 12/12/2024,25,0,3.0,3.0
COMM,2104,002,13757,"Comm Studies Foundations
Lecture",3.0,Staci Kuntzman (Primary),Main Campus or Dubois Campus,,,,,"Monday,Wednesday",10:10  AM,11:00  AM,Mebane Hall,010,08/19/2024,12/12/2024MondaySMTWTFS01:25  PM - 02:15  PM Type: Class Building: Fretwell Room: 305 Start Date: 08/19/2024 End Date: 12/12/2024,25,0,3.0,3.0
COMM,2104,003,13758,"Comm Studies Foundations
Lecture",3.0,Staci Kuntzman (Primary),Main Campus or Dubois Campus,,,,,"Monday,Wednesday",10:10  AM,11:00  AM,Mebane Hall,010,08/19/2024,12/12/2024MondaySMTWTFS02:30  PM - 03:20  PM Type: Class Building: Fretwell Room: 305 Start Date: 08/19/2024 End Date: 12/12/2024,25,0,3.0,3.0
COMM,2104,004,13759,"Comm Studies Foundations
Lecture",3.0,Staci Kuntzman (Primary),Main Campus or Dubois Campus,,,,,"Monday,Wednesday",10:10  AM,11:00  AM,Mebane Hall,010,08/19/2024,12/12/2024FridaySMTWTFS12:20  PM - 01:10  PM Type: Class Building: Fretwell Room: 305 Start Date: 08/19/2024 End Date: 12/12/2024,25,0,3.0,3.0
COMM,2104,005,13760,"Comm Studies Foundations
Lecture",3.0,Staci Kuntzman (Primary),Main Campus or Dubois Campus,,,,,"Monday,Wednesday",10:10  AM,11:00  AM,Mebane Hall,010,08/19/2024,12/12/2024FridaySMTWTFS01:25  PM - 02:15  PM Type: Class Building: Fretwell Room: 305 Start Date: 08/19/2024 End Date: 12/12/2024,25,1,3.0,3.0
COMM,2104,006,13761,"Comm Studies Foundations
Lecture",3.0,Staci Kuntzman (Primary),Main Campus or Dubois Campus,,,,,"Monday,Wednesday",10:10  AM,11:00  AM,Mebane Hall,010,08/19/2024,12/12/2024FridaySMTWTFS02:30  PM - 03:20  PM Type: Class Building: Fretwell Room: 305 Start Date: 08/19/2024 End Date: 12/12/2024,25,1,3.0,3.0
COMM,2104,009,13814,"Comm Studies Foundations
Lecture",3.0,Tiffany Gallicano (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",10:00  AM,11:15  AM,Colvard,5090,08/19/2024,12/12/2024,30,0,2.0,2.0
COMM,2104,010,13815,"Comm Studies Foundations
Lecture",3.0,Tiffany Gallicano (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",11:30  AM,12:45  PM,Colvard,5090,08/19/2024,12/12/2024,30,0,2.0,2.0
COMM,2104,011,17735,"Comm Studies Foundations
Lecture",3.0,,Main Campus or Dubois Campus,,,,,,,,,,10/16/2024,12/12/2024,0,0,,
COMM,2105,001,10195,"Small Group Communication
Lecture",3.0,Debbie Baker (Primary),Main Campus or Dubois Campus,,,,,Tuesday,08:30  AM,09:45  AM,Online (No Building Needed),INTERNET,08/19/2024,12/12/2024,25,0,3.0,3.0
COMM,2105,002,10196,"Small Group Communication
Lecture",3.0,Debbie Baker (Primary),Main Campus or Dubois Campus,,,,,Tuesday,10:00  AM,11:15  AM,Online (No Building Needed),INTERNET,08/19/2024,12/12/2024,25,0,3.0,3.0
